# index, gbar [10^(-10)m/s^2], gobs [10^(-10)m/s^2], e_gbar [10^(-10)m/s^2], e_gobs [10^(-10)m/s^2], Vobs [km/s], e_Vobs [km/s], r [kpc], SBdisk [solLum/pc^2], SBbul [solLum/pc^2]
6 1.01732e-01 1.75762e-01 1.41145e-02 6.62548e-02 2.89000e+01 2.74000e+00 1.54000e+00 1.72100e+01 0.00000e+00
6 1.06158e-01 1.73656e-01 1.36691e-02 6.31146e-02 3.29000e+01 2.65000e+00 2.02000e+00 1.17700e+01 0.00000e+00
6 1.03760e-01 1.61263e-01 1.24304e-02 5.87933e-02 3.52000e+01 2.88000e+00 2.49000e+00 7.54000e+00 0.00000e+00
6 9.63714e-02 1.54787e-01 1.09969e-02 5.63350e-02 3.76000e+01 3.05000e+00 2.96000e+00 5.12000e+00 0.00000e+00
6 8.75136e-02 1.55743e-01 9.50438e-03 5.80660e-02 4.06000e+01 3.68000e+00 3.43000e+00 3.64000e+00 0.00000e+00
6 8.05321e-02 1.51510e-01 8.48309e-03 5.44833e-02 4.27000e+01 3.25000e+00 3.90000e+00 2.55000e+00 0.00000e+00
6 7.37116e-02 1.53529e-01 7.57452e-03 5.39355e-02 4.55000e+01 2.99000e+00 4.37000e+00 1.74000e+00 0.00000e+00
6 6.76277e-02 1.59452e-01 6.76995e-03 5.34981e-02 4.89000e+01 1.96000e+00 4.86000e+00 1.09000e+00 0.00000e+00
6 6.25588e-02 1.60962e-01 6.10606e-03 5.33053e-02 5.15000e+01 1.53000e+00 5.34000e+00 6.40000e-01 0.00000e+00
6 5.79895e-02 1.56684e-01 5.55006e-03 5.22179e-02 5.30000e+01 1.86000e+00 5.81000e+00 4.60000e-01 0.00000e+00
6 5.45674e-02 1.56104e-01 5.16354e-03 5.15471e-02 5.50000e+01 1.48000e+00 6.28000e+00 3.60000e-01 0.00000e+00
6 5.16888e-02 1.59291e-01 4.84915e-03 5.21840e-02 5.76000e+01 9.90000e-01 6.75000e+00 2.40000e-01 0.00000e+00
6 4.96388e-02 1.59978e-01 4.62850e-03 5.25087e-02 5.97000e+01 1.19000e+00 7.22000e+00 1.60000e-01 0.00000e+00
6 4.83393e-02 1.54253e-01 4.49216e-03 5.06638e-02 6.05000e+01 1.26000e+00 7.69000e+00 1.10000e-01 0.00000e+00
6 4.72981e-02 1.51683e-01 4.39154e-03 4.98467e-02 6.18000e+01 1.33000e+00 8.16000e+00 7.00000e-02 0.00000e+00
6 4.56849e-02 1.48401e-01 4.24458e-03 4.87660e-02 6.29000e+01 1.35000e+00 8.64000e+00 5.00000e-02 0.00000e+00
6 4.43860e-02 1.41193e-01 4.13025e-03 4.69439e-02 6.30000e+01 2.09000e+00 9.11000e+00 3.00000e-02 0.00000e+00
6 4.22641e-02 1.40735e-01 3.93872e-03 4.70123e-02 6.45000e+01 2.38000e+00 9.58000e+00 2.00000e-02 0.00000e+00
6 4.00472e-02 1.38769e-01 3.73752e-03 4.54402e-02 6.56000e+01 1.08000e+00 1.00500e+01 2.00000e-02 0.00000e+00
6 3.68561e-02 1.40359e-01 3.44124e-03 4.76487e-02 6.75000e+01 3.22000e+00 1.05200e+01 1.00000e-02 0.00000e+00
6 3.37070e-02 1.31584e-01 3.14772e-03 4.38744e-02 6.68000e+01 2.37000e+00 1.09900e+01 1.00000e-02 0.00000e+00
6 3.05940e-02 1.26188e-01 2.85650e-03 4.12676e-02 6.68000e+01 9.50000e-01 1.14600e+01 0.00000e+00 0.00000e+00
6 2.77605e-02 1.20391e-01 2.59118e-03 3.93759e-02 6.66000e+01 9.60000e-01 1.19400e+01 0.00000e+00 0.00000e+00
6 2.52209e-02 1.16528e-01 2.35314e-03 3.81209e-02 6.68000e+01 9.90000e-01 1.24100e+01 0.00000e+00 0.00000e+00
6 2.30916e-02 1.10430e-01 2.15405e-03 3.60617e-02 6.63000e+01 7.40000e-01 1.29000e+01 0.00000e+00 0.00000e+00
6 2.09848e-02 1.05906e-01 1.95639e-03 3.47580e-02 6.61000e+01 1.31000e+00 1.33700e+01 0.00000e+00 0.00000e+00
7 1.60863e-01 2.16405e-01 1.51525e-02 3.50117e-02 2.34000e+01 1.30000e+00 8.20000e-01 1.45900e+01 0.00000e+00
7 1.35319e-01 2.22840e-01 1.29191e-02 3.47981e-02 2.92000e+01 1.50000e+00 1.24000e+00 8.79000e+00 0.00000e+00
7 1.05894e-01 2.58954e-01 1.02422e-02 3.42789e-02 3.62000e+01 1.10000e+00 1.64000e+00 5.90000e+00 0.00000e+00
7 9.85820e-02 3.04570e-01 9.45766e-03 3.89202e-02 4.40000e+01 1.10000e+00 2.06000e+00 4.09000e+00 0.00000e+00
7 8.62188e-02 3.56146e-01 8.23245e-03 4.49811e-02 5.21000e+01 1.20000e+00 2.47000e+00 2.87000e+00 0.00000e+00
7 7.52480e-02 3.13807e-01 7.15936e-03 4.20554e-02 5.29000e+01 1.70000e+00 2.89000e+00 2.09000e+00 0.00000e+00
7 6.52924e-02 2.94915e-01 6.24076e-03 4.19944e-02 5.48000e+01 2.20000e+00 3.30000e+00 1.56000e+00 0.00000e+00
7 5.80318e-02 2.64241e-01 5.54454e-03 3.92770e-02 5.50000e+01 2.50000e+00 3.71000e+00 8.20000e-01 0.00000e+00
7 5.12150e-02 2.12696e-01 4.84639e-03 3.33692e-02 5.20000e+01 2.70000e+00 4.12000e+00 0.00000e+00 0.00000e+00
8 4.07158e-02 1.73397e-01 5.18790e-03 5.66776e-02 4.24000e+01 1.50000e+00 3.36000e+00 3.58000e+00 0.00000e+00
8 4.15266e-02 1.83794e-01 4.35610e-03 5.90682e-02 5.25000e+01 1.00000e+00 4.86000e+00 2.02000e+00 0.00000e+00
8 4.02876e-02 1.57770e-01 3.87949e-03 5.06659e-02 5.56000e+01 1.00000e+00 6.35000e+00 9.10000e-01 0.00000e+00
8 3.71883e-02 1.41767e-01 3.49869e-03 4.55522e-02 5.86000e+01 1.10000e+00 7.85000e+00 4.70000e-01 0.00000e+00
8 3.16900e-02 1.20783e-01 2.95204e-03 3.88558e-02 5.90000e+01 1.20000e+00 9.34000e+00 1.80000e-01 0.00000e+00
8 2.52989e-02 1.07727e-01 2.35099e-03 3.46929e-02 6.00000e+01 1.30000e+00 1.08300e+01 9.00000e-02 0.00000e+00
8 1.92570e-02 1.01687e-01 1.78985e-03 3.26144e-02 6.22000e+01 1.00000e+00 1.23300e+01 0.00000e+00 0.00000e+00
9 3.51994e-01 5.50542e-01 8.58013e-02 1.61761e-01 6.76000e+01 5.10000e+00 2.69000e+00 1.52200e+02 0.00000e+00
9 3.34062e-01 6.43805e-01 8.14875e-02 1.80847e-01 8.17000e+01 5.06000e+00 3.36000e+00 1.42610e+02 0.00000e+00
9 2.84916e-01 7.68043e-01 6.96390e-02 2.09731e-01 1.02000e+02 5.35000e+00 4.39000e+00 1.05730e+02 0.00000e+00
9 2.49135e-01 7.71822e-01 6.09917e-02 2.12626e-01 1.16000e+02 6.44000e+00 5.65000e+00 9.26900e+01 0.00000e+00
9 2.41817e-01 8.90652e-01 5.91218e-02 2.55936e-01 1.32000e+02 9.10000e+00 6.34000e+00 8.98200e+01 0.00000e+00
9 2.44307e-01 8.82818e-01 5.94236e-02 2.32632e-01 1.37000e+02 5.25000e+00 6.89000e+00 8.76100e+01 0.00000e+00
